Percent,WinLoss,StrategyProcess
6.76%,6/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.2 --silent
6.76%,6/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.25 --silent
6.76%,6/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.3 --silent
6.76%,6/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.35 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.07 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.1 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
6.17%,6/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.07 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.1 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.15 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.2 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.25 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.3 --silent
-0.42%,6/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.35 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.07 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.15 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.2 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.25 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.3 --silent
7.27%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.1 --silent
-1.71%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.15 --silent
-1.71%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.2 --silent
-1.71%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.25 --silent
-1.71%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.3 --silent
-1.71%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.07 --silent
0.0%,38/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.1 --silent
0.0%,38/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.15 --silent
0.0%,38/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.1 --silent
-8.83%,41/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.15 --silent
-8.83%,41/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.2 --silent
-8.83%,41/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.25 --silent
-8.83%,41/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.3 --silent
-8.83%,41/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.35 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.07 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.1 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.15 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.2 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.25 --silent
-6.77%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.3 --silent
-9.51%,48/55,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.35 --silent
9.16%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.15 --silent
9.16%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.2 --silent
9.16%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.25 --silent
9.16%,34/38,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.1 --silent
-0.42%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.15 --silent
-0.42%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.2 --silent
-0.42%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.25 --silent
-0.42%,28/43,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.07 --silent
0.92%,37/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.1 --silent
0.92%,37/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.25 --silent
0.92%,37/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.3 --silent
0.92%,37/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.35 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.07 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.1 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.15 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.2 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.3 --silent
-8.0%,42/53,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.07 --silent
-5.68%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.1 --silent
-5.68%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
-5.68%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
-5.68%,42/52,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.07 --silent
-10.39%,48/55,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.35 --silent
16.92%,5/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.07 --silent
16.92%,5/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.1 --silent
16.92%,5/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.15 --silent
16.92%,5/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.2 --silent
16.92%,5/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=15m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.25 --silent
