Percent,WinLoss,StrategyProcess
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=2m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
-9.25%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
-9.34%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
-9.02%,2/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
-9.13%,2/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
-22.57%,2/7,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
-22.71%,2/7,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
-17.06%,3/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
-17.29%,3/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
-16.4%,5/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
-16.71%,5/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
-4.09%,3/13,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
-4.38%,3/13,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
-4.02%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
-4.04%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
-8.69%,0/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
-8.76%,0/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
-10.01%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
-10.1%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
-22.57%,2/7,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
-22.71%,2/7,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
-9.5%,5/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
-9.55%,5/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
-15.77%,5/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
-16.01%,5/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
-12.8%,2/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
-12.9%,2/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
-12.83%,4/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
-12.96%,4/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
-25.81%,3/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
-25.98%,3/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
-33.63%,4/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
-34.07%,4/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
-19.29%,7/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
-19.39%,7/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
-15.43%,5/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
-15.14%,5/12,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
-15.98%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
-16.03%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
-12.02%,2/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
-12.1%,2/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
-13.81%,2/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
-13.93%,2/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
-25.81%,3/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
-25.98%,3/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
-26.84%,5/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
-27.11%,5/8,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
-18.77%,7/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
-18.85%,7/11,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
